"Latest: Time (s)","Latest: Pressure (kPa)"
21.6125,197.379286135
21.615,197.379286135
21.6175,197.379286135
21.62,197.379286135
21.6225,197.379286135
21.625,197.379286135
21.6275,197.379286135
21.63,197.379286135
21.6325,197.379286135
21.635,197.379286135
21.6375,197.379286135
21.64,197.379286135
21.6425,197.379286135
21.645,197.319353912
21.6475,197.379286135
21.65,197.379286135
21.6525,197.379286135
21.655,197.379286135
21.6575,197.379286135
21.66,197.319353912
21.6625,197.379286135
21.665,197.319353912
21.6675,197.319353912
21.67,197.379286135
21.6725,197.379286135
21.675,197.439218359
21.6775,197.379286135
21.68,197.379286135
21.6825,197.379286135
21.685,197.379286135
21.6875,197.319353912
21.69,197.319353912
21.6925,197.379286135
21.695,197.379286135
21.6975,197.379286135
21.7,197.379286135
21.7025,197.319353912
21.705,197.319353912
21.7075,197.439218359
21.71,197.379286135
21.7125,197.379286135
21.715,197.379286135
21.7175,197.379286135
21.72,197.379286135
21.7225,197.319353912
21.725,197.379286135
21.7275,197.379286135
21.73,197.379286135
21.7325,197.379286135
21.735,197.379286135
21.7375,197.379286135
21.74,197.379286135
21.7425,197.379286135
21.745,197.439218359
21.7475,197.439218359
21.75,197.379286135
21.7525,197.379286135
21.755,197.379286135
21.7575,197.379286135
21.76,197.319353912
21.7625,197.379286135
21.765,197.379286135
21.7675,197.379286135
21.77,197.379286135
21.7725,197.379286135
21.775,197.379286135
21.7775,197.379286135
21.78,197.379286135
21.7825,197.379286135
21.785,197.319353912
21.7875,197.379286135
21.79,197.379286135
21.7925,197.379286135
21.795,197.379286135
21.7975,197.379286135
21.8,197.379286135
21.8025,197.379286135
21.805,197.379286135
21.8075,197.319353912
21.81,197.379286135
21.8125,197.379286135
21.815,197.379286135
21.8175,197.379286135
21.82,197.379286135
21.8225,197.379286135
21.825,197.379286135
21.8275,197.379286135
21.83,197.379286135
21.8325,197.379286135
21.835,197.379286135
21.8375,197.379286135
21.84,197.379286135
21.8425,197.379286135
21.845,197.379286135
21.8475,197.379286135
21.85,197.379286135
21.8525,197.379286135
21.855,197.379286135
21.8575,197.379286135
21.86,197.379286135
21.8625,197.379286135
21.865,197.319353912
21.8675,197.379286135
21.87,197.319353912
21.8725,197.379286135
21.875,197.379286135
21.8775,197.379286135
21.88,197.379286135
21.8825,197.379286135
21.885,197.379286135
21.8875,197.379286135
21.89,197.379286135
21.8925,197.379286135
21.895,197.379286135
21.8975,197.379286135
21.9,197.379286135
21.9025,197.379286135
21.905,197.379286135
21.9075,197.379286135
21.91,197.379286135
21.9125,197.379286135
21.915,197.379286135
21.9175,197.379286135
21.92,197.379286135
21.9225,197.379286135
21.925,197.379286135
21.9275,197.379286135
21.93,197.379286135
21.9325,197.255675925
21.935,197.379286135
21.9375,197.319353912
21.94,197.379286135
21.9425,197.379286135
21.945,197.379286135
21.9475,197.379286135
21.95,197.319353912
21.9525,197.319353912
21.955,197.379286135
21.9575,197.379286135
21.96,197.379286135
21.9625,197.379286135
21.965,197.379286135
21.9675,197.379286135
21.97,197.379286135
21.9725,197.379286135
21.975,197.319353912
21.9775,197.379286135
21.98,197.379286135
21.9825,197.379286135
21.985,197.379286135
21.9875,197.379286135
21.99,197.379286135
21.9925,197.379286135
21.995,197.379286135
21.9975,197.379286135
22,197.379286135
22.0025,197.379286135
22.005,197.379286135
22.0075,197.379286135
22.01,197.379286135
22.0125,197.379286135
22.015,197.379286135
22.0175,197.379286135
22.02,197.379286135
22.0225,197.379286135
22.025,197.379286135
22.0275,197.319353912
22.03,197.379286135
22.0325,197.379286135
22.035,197.379286135
22.0375,197.319353912
22.04,197.379286135
22.0425,197.379286135
22.045,197.379286135
22.0475,197.319353912
22.05,197.379286135
22.0525,197.379286135
22.055,197.379286135
22.0575,197.379286135
22.06,197.379286135
22.0625,197.379286135
22.065,197.379286135
22.0675,197.379286135
22.07,197.379286135
22.0725,197.379286135
22.075,197.379286135
22.0775,197.379286135
22.08,197.379286135
22.0825,197.379286135
22.085,197.319353912
22.0875,197.379286135
22.09,197.379286135
22.0925,197.379286135
22.095,197.379286135
22.0975,197.379286135
22.1,197.379286135
22.1025,197.379286135
22.105,197.379286135
22.1075,197.379286135
22.11,197.379286135
22.1125,197.379286135
22.115,197.379286135
22.1175,197.319353912
22.12,197.379286135
22.1225,197.379286135
22.125,197.379286135
22.1275,197.379286135
22.13,197.379286135
22.1325,197.379286135
22.135,197.319353912
22.1375,197.379286135
22.14,197.379286135
22.1425,197.379286135
22.145,197.379286135
22.1475,197.379286135
22.15,197.379286135
22.1525,197.379286135
22.155,197.319353912
22.1575,197.379286135
22.16,197.379286135
22.1625,197.379286135
22.165,197.379286135
22.1675,197.379286135
22.17,197.379286135
22.1725,197.379286135
22.175,197.379286135
22.1775,197.379286135
22.18,197.379286135
22.1825,197.379286135
22.185,197.379286135
22.1875,197.319353912
22.19,197.379286135
22.1925,197.379286135
22.195,197.379286135
22.1975,197.379286135
22.2,197.319353912
22.2025,197.379286135
22.205,197.379286135
22.2075,197.379286135
22.21,197.379286135
22.2125,197.379286135
22.215,197.379286135
22.2175,197.379286135
22.22,197.379286135
22.2225,197.319353912
22.225,197.379286135
22.2275,197.319353912
22.23,197.379286135
22.2325,197.379286135
22.235,197.379286135
22.2375,197.379286135
22.24,197.319353912
22.2425,197.319353912
22.245,197.379286135
22.2475,197.379286135
22.25,197.379286135
22.2525,197.379286135
22.255,197.379286135
22.2575,197.379286135
22.26,197.379286135
22.2625,197.379286135
22.265,197.379286135
22.2675,197.379286135
22.27,197.379286135
22.2725,197.379286135
22.275,197.319353912
22.2775,197.379286135
22.28,197.379286135
22.2825,197.379286135
22.285,197.379286135
22.2875,197.319353912
22.29,197.319353912
22.2925,197.379286135
22.295,197.379286135
22.2975,197.379286135
22.3,197.379286135
22.3025,197.379286135
22.305,197.379286135
22.3075,197.379286135
22.31,197.379286135
22.3125,197.379286135
22.315,197.379286135
22.3175,197.379286135
22.32,197.379286135
22.3225,197.379286135
22.325,197.379286135
22.3275,197.379286135
22.33,197.379286135
22.3325,197.319353912
22.335,197.379286135
22.3375,197.379286135
22.34,197.379286135
22.3425,197.379286135
22.345,197.379286135
22.3475,197.379286135
22.35,197.319353912
22.3525,197.379286135
22.355,197.379286135
22.3575,197.379286135
22.36,197.379286135
22.3625,197.379286135
22.365,197.379286135
22.3675,197.379286135
22.37,197.319353912
22.3725,197.379286135
22.375,197.379286135
22.3775,197.379286135
22.38,197.379286135
22.3825,197.379286135
22.385,197.319353912
22.3875,197.379286135
22.39,197.379286135
22.3925,197.379286135
22.395,197.379286135
22.3975,197.379286135
22.4,197.379286135
22.4025,197.319353912
22.405,197.319353912
22.4075,197.379286135
22.41,197.379286135
22.4125,197.379286135
22.415,197.379286135
22.4175,197.379286135
22.42,197.379286135
22.4225,197.379286135
22.425,197.379286135
22.4275,197.379286135
22.43,197.379286135
22.4325,197.379286135
22.435,197.379286135
22.4375,197.319353912
22.44,197.379286135
22.4425,197.379286135
22.445,197.379286135
22.4475,197.379286135
22.45,197.379286135
22.4525,197.379286135
22.455,197.379286135
22.4575,197.379286135
22.46,197.379286135
22.4625,197.319353912
22.465,197.379286135
22.4675,197.379286135
22.47,197.379286135
22.4725,197.379286135
22.475,197.379286135
22.4775,197.319353912
22.48,197.379286135
22.4825,197.379286135
22.485,197.379286135
22.4875,197.379286135
22.49,197.319353912
22.4925,197.319353912
22.495,197.379286135
22.4975,197.379286135
22.5,197.319353912
22.5025,197.379286135
22.505,197.379286135
22.5075,197.379286135
22.51,197.379286135
22.5125,197.379286135
22.515,197.319353912
22.5175,197.379286135
22.52,197.379286135
22.5225,197.379286135
22.525,197.379286135
22.5275,197.319353912
22.53,197.319353912
22.5325,197.379286135
22.535,197.319353912
22.5375,197.319353912
22.54,197.319353912
22.5425,197.379286135
22.545,197.319353912
22.5475,197.379286135
22.55,197.379286135
22.5525,197.379286135
22.555,197.379286135
22.5575,197.379286135
22.56,197.379286135
22.5625,197.319353912
22.565,197.319353912
22.5675,197.379286135
22.57,197.379286135
22.5725,197.319353912
22.575,197.319353912
22.5775,197.379286135
22.58,197.379286135
22.5825,197.379286135
22.585,197.319353912
22.5875,197.319353912
22.59,197.379286135
22.5925,197.379286135
22.595,197.379286135
22.5975,197.319353912
22.6,197.379286135
22.6025,197.379286135
22.605,197.379286135
22.6075,197.379286135
22.61,197.379286135
22.6125,197.319353912
22.615,197.379286135
22.6175,197.379286135
22.62,197.319353912
22.6225,197.319353912
22.625,197.379286135
22.6275,197.319353912
22.63,197.319353912
22.6325,197.319353912
22.635,197.319353912
22.6375,197.379286135
22.64,197.319353912
22.6425,197.379286135
22.645,197.255675925
22.6475,197.319353912
22.65,197.379286135
22.6525,197.319353912
22.655,197.319353912
22.6575,197.319353912
22.66,197.319353912
22.6625,197.319353912
22.665,197.319353912
22.6675,197.319353912
22.67,197.379286135
22.6725,197.255675925
22.675,197.319353912
22.6775,197.319353912
22.68,197.379286135
22.6825,197.319353912
22.685,197.319353912
22.6875,197.379286135
22.69,197.319353912
22.6925,197.319353912
22.695,197.255675925
22.6975,197.379286135
22.7,197.379286135
22.7025,197.379286135
22.705,197.319353912
22.7075,197.379286135
22.71,197.319353912
22.7125,197.379286135
22.715,197.379286135
22.7175,197.319353912
22.72,197.319353912
22.7225,197.319353912
22.725,197.379286135
22.7275,197.319353912
22.73,197.379286135
22.7325,197.379286135
22.735,197.319353912
22.7375,197.379286135
22.74,197.319353912
22.7425,197.319353912
22.745,197.319353912
22.7475,197.319353912
22.75,197.379286135
22.7525,197.379286135
22.755,197.319353912
22.7575,197.379286135
22.76,197.319353912
22.7625,197.319353912
22.765,197.379286135
22.7675,197.319353912
22.77,197.319353912
22.7725,197.319353912
22.775,197.379286135
22.7775,197.379286135
22.78,197.379286135
22.7825,197.379286135
22.785,197.379286135
22.7875,197.379286135
22.79,197.319353912
22.7925,197.379286135
22.795,197.379286135
22.7975,197.379286135
22.8,197.379286135
22.8025,197.319353912
22.805,197.319353912
22.8075,197.379286135
22.81,197.379286135
22.8125,197.319353912
22.815,197.319353912
22.8175,197.319353912
22.82,197.319353912
22.8225,197.439218359
22.825,197.379286135
22.8275,197.319353912
22.83,197.379286135
22.8325,197.379286135
22.835,197.319353912
22.8375,197.319353912
22.84,197.379286135
22.8425,197.319353912
22.845,197.379286135
22.8475,197.319353912
22.85,197.379286135
22.8525,197.379286135
22.855,197.319353912
22.8575,197.379286135
22.86,197.379286135
22.8625,197.319353912
22.865,197.319353912
22.8675,197.319353912
22.87,197.379286135
22.8725,197.319353912
22.875,197.379286135
22.8775,197.379286135
22.88,197.319353912
22.8825,197.319353912
22.885,197.379286135
22.8875,197.319353912
22.89,197.319353912
22.8925,197.319353912
22.895,197.379286135
22.8975,197.319353912
22.9,197.319353912
22.9025,197.319353912
22.905,197.379286135
22.9075,197.379286135
22.91,197.379286135
22.9125,197.319353912
22.915,197.319353912
22.9175,197.379286135
22.92,197.319353912
22.9225,197.319353912
22.925,197.379286135
22.9275,197.379286135
22.93,197.379286135
22.9325,197.379286135
22.935,197.319353912
22.9375,197.379286135
22.94,197.379286135
22.9425,197.379286135
22.945,197.319353912
22.9475,197.379286135
22.95,197.379286135
22.9525,197.319353912
22.955,197.379286135
22.9575,197.319353912
22.96,197.379286135
22.9625,197.379286135
22.965,197.379286135
22.9675,197.379286135
22.97,197.379286135
22.9725,197.379286135
22.975,197.379286135
22.9775,197.379286135
22.98,197.319353912
22.9825,197.379286135
22.985,197.319353912
22.9875,197.379286135
22.99,197.379286135
22.9925,197.379286135
22.995,197.379286135
22.9975,197.319353912
23,197.379286135
23.0025,197.319353912
23.005,197.379286135
23.0075,197.379286135
23.01,197.319353912
23.0125,197.319353912
23.015,197.379286135
23.0175,197.379286135
23.02,197.319353912
23.0225,197.319353912
23.025,197.319353912
23.0275,197.379286135
23.03,197.379286135
23.0325,197.379286135
23.035,197.319353912
23.0375,197.319353912
23.04,197.379286135
23.0425,197.379286135
23.045,197.319353912
23.0475,197.319353912
23.05,197.379286135
23.0525,197.379286135
23.055,197.379286135
23.0575,197.319353912
23.06,197.379286135
23.0625,197.379286135
23.065,197.379286135
23.0675,197.379286135
23.07,197.319353912
23.0725,197.319353912
23.075,197.379286135
23.0775,197.379286135
23.08,197.379286135
23.0825,197.319353912
23.085,197.379286135
23.0875,197.379286135
23.09,197.379286135
23.0925,197.379286135
23.095,197.319353912
23.0975,197.319353912
23.1,197.379286135
23.1025,197.379286135
23.105,197.379286135
23.1075,197.319353912
23.11,197.319353912
23.1125,197.379286135
23.115,197.379286135
23.1175,197.319353912
23.12,197.319353912
23.1225,197.319353912
23.125,197.379286135
23.1275,197.379286135
23.13,197.319353912
23.1325,197.379286135
23.135,197.379286135
23.1375,197.379286135
23.14,197.319353912
23.1425,197.379286135
23.145,197.379286135
23.1475,197.319353912
23.15,197.379286135
23.1525,197.319353912
23.155,197.319353912
23.1575,197.319353912
23.16,197.379286135
23.1625,197.379286135
23.165,197.379286135
23.1675,197.379286135
23.17,197.379286135
23.1725,197.379286135
23.175,197.379286135
23.1775,197.319353912
23.18,197.319353912
23.1825,197.319353912
23.185,197.319353912
23.1875,197.379286135
23.19,197.379286135
23.1925,197.379286135
23.195,197.379286135
23.1975,197.379286135
23.2,197.379286135
23.2025,197.379286135
23.205,197.379286135
23.2075,197.379286135
23.21,197.379286135
23.2125,197.379286135
23.215,197.379286135
23.2175,197.379286135
23.22,197.379286135
23.2225,197.379286135
23.225,197.379286135
23.2275,197.379286135
23.23,197.319353912
23.2325,197.379286135
23.235,197.379286135
23.2375,197.319353912
23.24,197.379286135
23.2425,197.319353912
23.245,197.319353912
23.2475,197.319353912
23.25,197.319353912
23.2525,197.379286135
23.255,197.319353912
23.2575,197.319353912
23.26,197.379286135
23.2625,197.319353912
23.265,197.319353912
23.2675,197.319353912
23.27,197.379286135
23.2725,197.379286135
23.275,197.319353912
23.2775,197.319353912
23.28,197.379286135
23.2825,197.319353912
23.285,197.379286135
23.2875,197.319353912
23.29,197.319353912
23.2925,197.319353912
23.295,197.379286135
23.2975,197.379286135
23.3,197.319353912
23.3025,197.379286135
23.305,197.379286135
23.3075,197.379286135
23.31,197.319353912
23.3125,197.319353912
23.315,197.379286135
23.3175,197.319353912
23.32,197.379286135
23.3225,197.319353912
23.325,197.319353912
23.3275,197.319353912
23.33,197.379286135
23.3325,197.379286135
23.335,197.379286135
23.3375,197.319353912
23.34,197.379286135
23.3425,197.379286135
23.345,197.379286135
23.3475,197.319353912
23.35,197.319353912
23.3525,197.319353912
23.355,197.379286135
23.3575,197.379286135
23.36,197.379286135
23.3625,197.319353912
23.365,197.319353912
23.3675,197.379286135
23.37,197.379286135
23.3725,197.319353912
23.375,197.319353912
23.3775,197.379286135
23.38,197.379286135
23.3825,197.319353912
23.385,197.319353912
23.3875,197.319353912
23.39,197.379286135
23.3925,197.379286135
23.395,197.319353912
23.3975,197.379286135
23.4,197.379286135
23.4025,197.379286135
23.405,197.379286135
23.4075,197.379286135
23.41,197.319353912
23.4125,197.379286135
23.415,197.319353912
23.4175,197.379286135
23.42,197.319353912
23.4225,197.319353912
23.425,197.319353912
23.4275,197.319353912
23.43,197.379286135
23.4325,197.379286135
23.435,197.319353912
23.4375,197.319353912
23.44,197.319353912
23.4425,197.379286135
23.445,197.379286135
23.4475,197.319353912
23.45,197.319353912
23.4525,197.379286135
23.455,197.379286135
23.4575,197.319353912
23.46,197.319353912
23.4625,197.319353912
23.465,197.379286135
23.4675,197.319353912
23.47,197.319353912
23.4725,197.379286135
23.475,197.379286135
23.4775,197.379286135
23.48,197.379286135
23.4825,197.319353912
23.485,197.319353912
23.4875,197.319353912
23.49,197.379286135
23.4925,197.319353912
23.495,197.319353912
23.4975,197.379286135
23.5,197.379286135
23.5025,197.379286135
23.505,197.319353912
23.5075,197.319353912
23.51,197.319353912
23.5125,197.319353912
23.515,197.379286135
23.5175,197.319353912
23.52,197.319353912
23.5225,197.255675925
23.525,197.379286135
23.5275,197.319353912
23.53,197.319353912
23.5325,197.379286135
23.535,197.319353912
23.5375,197.319353912
23.54,197.319353912
23.5425,197.255675925
23.545,197.319353912
23.5475,197.319353912
23.55,197.379286135
23.5525,197.379286135
23.555,197.319353912
23.5575,197.319353912
23.56,197.319353912
23.5625,197.319353912
23.565,197.379286135
23.5675,197.255675925
23.57,197.319353912
23.5725,197.319353912
23.575,197.379286135
23.5775,197.319353912
23.58,197.319353912
23.5825,197.255675925
23.585,197.319353912
