,Unnamed: 0,Latest: Time (s),Latest: Pressure (kPa)
807,807,2.0175,102.05708486799999
808,808,2.02,101.997152645
809,809,2.0225,101.997152645
810,810,2.025,101.997152645
811,811,2.0275,101.997152645
812,812,2.03,101.997152645
813,813,2.0325,101.997152645
814,814,2.035,101.997152645
815,815,2.0375,101.997152645
816,816,2.04,101.997152645
817,817,2.0425,101.997152645
818,818,2.045,101.997152645
819,819,2.0475,101.997152645
820,820,2.05,102.05708486799999
821,821,2.0525,101.997152645
822,822,2.055,101.997152645
823,823,2.0575,101.997152645
824,824,2.06,101.997152645
825,825,2.0625,102.05708486799999
826,826,2.065,101.997152645
827,827,2.0675,101.997152645
828,828,2.07,102.05708486799999
829,829,2.0725,102.05708486799999
830,830,2.075,101.997152645
831,831,2.0775,101.997152645
832,832,2.08,101.997152645
833,833,2.0825,101.997152645
834,834,2.085,101.997152645
835,835,2.0875,101.997152645
836,836,2.09,101.997152645
837,837,2.0925,101.997152645
838,838,2.095,101.997152645
839,839,2.0975,101.997152645
840,840,2.1,102.05708486799999
841,841,2.1025,101.997152645
842,842,2.105,101.997152645
843,843,2.1075,101.997152645
844,844,2.11,101.997152645
845,845,2.1125,101.997152645
846,846,2.115,101.997152645
847,847,2.1175,101.997152645
848,848,2.12,101.997152645
849,849,2.1225,101.997152645
850,850,2.125,102.05708486799999
851,851,2.1275,101.997152645
852,852,2.13,101.997152645
853,853,2.1325,101.997152645
854,854,2.135,101.997152645
855,855,2.1375,101.997152645
856,856,2.14,101.997152645
857,857,2.1425,101.997152645
858,858,2.145,101.997152645
859,859,2.1475,101.997152645
860,860,2.15,101.997152645
861,861,2.1525,102.05708486799999
862,862,2.155,101.997152645
863,863,2.1575,101.997152645
864,864,2.16,101.997152645
865,865,2.1625,101.997152645
866,866,2.165,101.997152645
867,867,2.1675,101.997152645
868,868,2.17,101.997152645
869,869,2.1725,101.997152645
870,870,2.175,101.997152645
871,871,2.1775,101.997152645
872,872,2.18,101.997152645
873,873,2.1825,101.997152645
874,874,2.185,101.997152645
875,875,2.1875,101.997152645
876,876,2.19,102.05708486799999
877,877,2.1925,101.997152645
878,878,2.195,101.997152645
879,879,2.1975,101.997152645
880,880,2.2,102.05708486799999
881,881,2.2025,101.997152645
882,882,2.205,101.997152645
883,883,2.2075,102.05708486799999
884,884,2.21,101.997152645
885,885,2.2125,101.997152645
886,886,2.215,101.997152645
887,887,2.2175,101.997152645
888,888,2.22,101.997152645
889,889,2.2225,101.997152645
890,890,2.225,101.997152645
891,891,2.2275,101.997152645
892,892,2.23,101.997152645
893,893,2.2325,101.997152645
894,894,2.235,102.05708486799999
895,895,2.2375,101.997152645
896,896,2.24,101.997152645
897,897,2.2425,101.997152645
898,898,2.245,101.997152645
899,899,2.2475,101.997152645
900,900,2.25,101.997152645
901,901,2.2525,101.997152645
902,902,2.255,102.05708486799999
903,903,2.2575,101.997152645
904,904,2.26,102.05708486799999
905,905,2.2625,101.997152645
906,906,2.265,101.997152645
907,907,2.2675,101.997152645
908,908,2.27,101.997152645
909,909,2.2725,101.997152645
910,910,2.275,101.997152645
911,911,2.2775,101.997152645
912,912,2.28,101.997152645
913,913,2.2825,102.05708486799999
914,914,2.285,101.997152645
915,915,2.2875,102.05708486799999
916,916,2.29,101.997152645
917,917,2.2925,101.997152645
918,918,2.295,101.997152645
919,919,2.2975,101.997152645
920,920,2.3,101.997152645
921,921,2.3025,101.997152645
922,922,2.305,101.997152645
923,923,2.3075,101.997152645
924,924,2.31,101.997152645
925,925,2.3125,101.997152645
926,926,2.315,102.05708486799999
927,927,2.3175,102.05708486799999
